更新日期,#genre#
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8$IPV4•线路4
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8$IPV4•线路5
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$IPV4•线路6
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8$IPV4•线路7
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8$IPV4•线路8
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8$IPV4•线路9
重庆卫视,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8$IPV4•线路10
重庆卫视,rtp://239.3.1.122:8160$IPV4•线路11
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$IPV4•线路1
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$IPV4•线路2
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$IPV4•线路3
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8$IPV4•线路4
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8$IPV4•线路5
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$IPV4•线路6
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$IPV4•线路7
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$IPV4•线路8
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8$IPV4•线路9
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8$IPV4•线路10
四川卫视,rtp://239.3.1.131:3001$IPV4•线路11
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$IPV4•线路1
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路2
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$IPV4•线路3
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$IPV4•线路4
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$IPV4•线路5
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$IPV4•线路6
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路7
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$IPV4•线路8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$IPV4•线路9
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$IPV4•线路10
东南卫视,rtp://239.3.1.156:8148$IPV4•线路11
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路1
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路2
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$IPV4•线路3
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$IPV4•线路4
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8$IPV4•线路5
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路6
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路7
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$IPV4•线路8
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$IPV4•线路9
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8$IPV4•线路10
深圳卫视,rtp://239.3.1.202:2000$IPV4•线路11
广东卫视,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8$IPV4•线路1
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路2
广东卫视,http://223.105.252.8/PLTV/4/224/3221227445/index.m3u8$IPV4•线路3
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路4
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$IPV4•线路5
广东卫视,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8$IPV4•线路6
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路7
广东卫视,http://223.105.252.8/PLTV/4/224/3221227445/index.m3u8$IPV4•线路8
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路9
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$IPV4•线路10
广东卫视,rtp://239.3.1.203:2000$IPV4•线路11
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路1
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$IPV4•线路2
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8$IPV4•线路3
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$IPV4•线路4
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8$IPV4•线路5
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路6
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$IPV4•线路7
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8$IPV4•线路8
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$IPV4•线路9
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8$IPV4•线路10
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$IPV4•线路1
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$IPV4•线路2
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路3
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8$IPV4•线路4
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$IPV4•线路6
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$IPV4•线路7
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路8
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8$IPV4•线路9
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路1
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$IPV4•线路2
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$IPV4•线路3
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8$IPV4•线路4
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$IPV4•线路5
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路6
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$IPV4•线路7
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$IPV4•线路8
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8$IPV4•线路9
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$IPV4•线路10
甘肃卫视,rtp://239.3.1.201:8180$IPV4•线路11
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8$IPV4•线路1
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$IPV4•线路2
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8$IPV4•线路3
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$IPV4•线路4
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8$IPV4•线路5
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8$IPV4•线路6
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$IPV4•线路7
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8$IPV4•线路8
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$IPV4•线路9
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8$IPV4•线路10
贵州卫视,rtp://239.3.1.149:8076$IPV4•线路11
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$IPV4•线路1
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$IPV4•线路2
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$IPV4•线路3
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$IPV4•线路4
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8$IPV4•线路5
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$IPV4•线路6
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$IPV4•线路7
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$IPV4•线路8
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$IPV4•线路9
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8$IPV4•线路10
河北卫视,rtp://239.3.1.148:8072$IPV4•线路11
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8$IPV4•线路1
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8$IPV4•线路2
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$IPV4•线路3
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8$IPV4•线路4
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8$IPV4•线路5
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8$IPV4•线路6
河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8$IPV4•线路7
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$IPV4•线路8
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8$IPV4•线路9
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8$IPV4•线路10
河南卫视,rtp://239.3.1.50:8184$IPV4•线路11
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8$IPV4•线路1
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8$IPV4•线路2
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$IPV4•线路3
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8$IPV4•线路4
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8$IPV4•线路5
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8$IPV4•线路6
黑龙江卫视,http://58.57.40.22:9901/tsfile/live/1040_1.m3u8$IPV4•线路7
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$IPV4•线路8
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8$IPV4•线路9
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8$IPV4•线路10
黑龙江卫视,rtp://239.3.1.133:8016$IPV4•线路11
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$IPV4•线路1
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8$IPV4•线路2
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8$IPV4•线路3
湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8$IPV4•线路4
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8$IPV4•线路5
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$IPV4•线路6
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8$IPV4•线路7
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8$IPV4•线路8
湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8$IPV4•线路9
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8$IPV4•线路10
湖北卫视,rtp://239.3.1.138:8044$IPV4•线路11
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$IPV4•线路1
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$IPV4•线路2
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8$IPV4•线路3
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$IPV4•线路4
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8$IPV4•线路5
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$IPV4•线路6
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$IPV4•线路7
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8$IPV4•线路8
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$IPV4•线路9
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8$IPV4•线路10
江西卫视,rtp://239.3.1.123:8164$IPV4•线路11
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8$IPV4•线路1
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8$IPV4•线路2
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8$IPV4•线路3
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8$IPV4•线路4
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8$IPV4•线路5
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8$IPV4•线路6
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8$IPV4•线路7
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8$IPV4•线路8
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8$IPV4•线路9
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8$IPV4•线路10
吉林卫视,rtp://239.3.1.240:8172$IPV4•线路11
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路1
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$IPV4•线路2
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8$IPV4•线路3
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$IPV4•线路4
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8$IPV4•线路5
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路6
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$IPV4•线路7
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8$IPV4•线路8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$IPV4•线路9
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8$IPV4•线路10
辽宁卫视,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8$IPV4•线路1
辽宁卫视,http://58.57.40.22:9901/tsfile/live/1035_1.m3u8$IPV4•线路2
辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8$IPV4•线路3
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8$IPV4•线路4
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8$IPV4•线路5
辽宁卫视,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8$IPV4•线路6
辽宁卫视,http://58.57.40.22:9901/tsfile/live/1035_1.m3u8$IPV4•线路7
辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8$IPV4•线路8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8$IPV4•线路9
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8$IPV4•线路10
辽宁卫视,rtp://239.3.1.210:8056$IPV4•线路11
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8$IPV4•线路1
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8$IPV4•线路2
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$IPV4•线路3
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$IPV4•线路4
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8$IPV4•线路5
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8$IPV4•线路6
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8$IPV4•线路7
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$IPV4•线路8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$IPV4•线路9
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8$IPV4•线路10
宁夏卫视,rtp://239.3.1.169:8212$IPV4•线路11
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8$IPV4•线路1
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8$IPV4•线路2
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$IPV4•线路3
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$IPV4•线路4
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8$IPV4•线路5
青海卫视,http://58.57.40.22:9901/tsfile/live/1057_1.m3u8$IPV4•线路6
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8$IPV4•线路7
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$IPV4•线路8
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$IPV4•线路9
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8$IPV4•线路10
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$IPV4•线路1
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$IPV4•线路2
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8$IPV4•线路3
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$IPV4•线路4
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8$IPV4•线路5
天津卫视,http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$IPV4•线路6
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$IPV4•线路7
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8$IPV4•线路8
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$IPV4•线路9
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8$IPV4•线路10
天津卫视,rtp://239.3.1.141:1234$IPV4•线路11
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$IPV4•线路1
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路2
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$IPV4•线路3
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$IPV4•线路4
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$IPV4•线路5
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8$IPV4•线路6
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路7
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$IPV4•线路8
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$IPV4•线路9
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$IPV4•线路10
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8$IPV4•线路1
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$IPV4•线路2
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$IPV4•线路3
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$IPV4•线路4
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8$IPV4•线路5
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8$IPV4•线路6
新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8$IPV4•线路7
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$IPV4•线路8
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8$IPV4•线路9
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8$IPV4•线路10
新疆卫视,rtp://239.3.1.167:8192$IPV4•线路11
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8$IPV4•线路1
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8$IPV4•线路2
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$IPV4•线路3
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$IPV4•线路4
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8$IPV4•线路5
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8$IPV4•线路6
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8$IPV4•线路7
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$IPV4•线路8
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$IPV4•线路9
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8$IPV4•线路10
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8$IPV4•线路1
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$IPV4•线路2
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$IPV4•线路3
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路4
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$IPV4•线路5
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8$IPV4•线路6
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$IPV4•线路7
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8$IPV4•线路8
西藏卫视,http://183.11.239.36:808/hls/64/index.m3u8$IPV4•线路9
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8$IPV4•线路10
西藏卫视,rtp://239.3.1.166:8188$IPV4•线路11
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路1
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$IPV4•线路2
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路3
海峡卫视,http://r.jdshipin.com/WtYt3$IPV4•线路4
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路5
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$IPV4•线路6
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$IPV4•线路7
海峡卫视,http://r.jdshipin.com/WtYt3$IPV4•线路8
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路1
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$IPV4•线路2
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8$IPV4•线路3
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$IPV4•线路4
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8$IPV4•线路6
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8$IPV4•线路7
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8$IPV4•线路8
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8$IPV4•线路9
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
兵团卫视,rtp://239.3.1.168:8196$IPV4•线路11
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路1
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd$IPV4•线路2
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$IPV4•线路3
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd$IPV4•线路4
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8$IPV4•线路1
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8$IPV4•线路2
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8$IPV4•线路3
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8$IPV4•线路4
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路1
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$IPV4•线路2
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8$IPV4•线路3
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$IPV4•线路4
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4•线路6
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8$IPV4•线路7
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8$IPV4•线路8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8$IPV4•线路9
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路1
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$IPV4•线路2
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4•线路3
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8$IPV4•线路4
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路5
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$IPV4•线路6
少儿频道,#genre#
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8$IPV4•线路1
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8$IPV4•线路2
卡酷少儿,http://58.57.40.22:9901/tsfile/live/1060_1.m3u8$IPV4•线路3
卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8$IPV4•线路4
卡酷少儿,rtp://239.3.1.189:8000$IPV4•线路5
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$IPV4•线路1
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$IPV4•线路2
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8$IPV4•线路1
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8$IPV4•线路2
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8$IPV4•线路5
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8$IPV4•线路6
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
